ID	DateTime	User	PC	Activity
SESSION-LOGIN-LOW-9292	14-04-2010 02:43	DTAA/XTE1549	PC-7353	Login Successful
SESSION-EMAIL-LOW-8410	16-04-2010 15:35	DTAA/FTL9380	PC-6706	Email Sent
SESSION-EMAIL-LOW-4956	15-04-2010 02:29	DTAA/FIO8317	PC-1312	Email Sent
SESSION-EMAIL-LOW-3654	05-04-2010 21:01	DTAA/VBU5686	PC-8074	Email Sent
SESSION-PASSWORD-MEDIUM-7793	23-04-2010 08:14	DTAA/MCU7598	PC-2121	Password Changed
SESSION-LOGIN-LOW-2774	26-04-2010 12:07	DTAA/DGX1939	PC-1059	Login Successful
SESSION-LOGIN-LOW-2056	15-04-2010 22:34	DTAA/OMQ6976	PC-7200	Login Successful
SESSION-LOGIN-LOW-2290	29-04-2010 18:04	DTAA/DFF5013	PC-1781	Login Successful
SESSION-DATA-HIGH-1141	15-04-2010 22:12	DTAA/VSC6934	PC-1726	Data Exfiltration Attempt
SESSION-EMAIL-LOW-6911	26-04-2010 09:19	DTAA/XTE1549	PC-4900	Email Sent
SESSION-PASSWORD-MEDIUM-3528	06-04-2010 15:18	DTAA/PEV5758	PC-9493	Password Changed
SESSION-FILE-LOW-3844	07-04-2010 11:13	DTAA/ZLP4084	PC-6335	File Opened
SESSION-LOGOUT-LOW-7441	14-04-2010 18:58	DTAA/BRH4303	PC-2770	Logout
SESSION-FILE-LOW-9038	18-04-2010 23:48	DTAA/LEL4307	PC-2459	File Opened
SESSION-PASSWORD-MEDIUM-2476	13-04-2010 20:22	DTAA/ROB6344	PC-4450	Password Changed
SESSION-LOGOUT-LOW-8305	19-04-2010 02:01	DTAA/FTL9380	PC-7459	Logout
SESSION-LOGOUT-LOW-2066	20-04-2010 16:55	DTAA/ODQ4361	PC-6335	Logout
SESSION-LOGOUT-LOW-1693	14-04-2010 00:24	DTAA/XTE1549	PC-9556	Logout
SESSION-EMAIL-LOW-2077	13-04-2010 16:14	DTAA/FIO8317	PC-2630	Email Sent
SESSION-LOGOUT-LOW-5106	11-04-2010 07:56	DTAA/VLN8678	PC-2121	Logout
SESSION-FILE-LOW-1690	11-04-2010 12:23	DTAA/IUR1741	PC-2770	File Opened
SESSION-PASSWORD-MEDIUM-8012	30-04-2010 12:49	DTAA/PEV5758	PC-1781	Password Changed
SESSION-PASSWORD-MEDIUM-7085	27-04-2010 00:19	DTAA/MCU7598	PC-7026	Password Changed
SESSION-LOGIN-LOW-7007	01-04-2010 14:05	DTAA/BRH4303	PC-1059	Login Successful
SESSION-FILE-LOW-1635	30-04-2010 03:21	DTAA/YYF1218	PC-9200	File Opened
SESSION-LOGOUT-LOW-5348	03-04-2010 11:33	DTAA/AUS9343	PC-5363	Logout
SESSION-LOGIN-LOW-7786	12-04-2010 02:49	DTAA/BHZ1136	PC-1312	Login Successful
SESSION-FILE-LOW-8379	11-04-2010 14:49	DTAA/OGL4599	PC-3802	File Opened
SESSION-EMAIL-LOW-6171	30-04-2010 20:30	DTAA/FLJ2242	PC-8295	Email Sent
SESSION-PASSWORD-MEDIUM-4474	02-04-2010 00:37	DTAA/LEL4307	PC-6406	Password Changed
SESSION-PRIVILEGE-HIGH-8162	05-04-2010 06:33	DTAA/UAZ9086	PC-6335	Privilege Escalation Detected
SESSION-LOGOUT-LOW-7372	16-04-2010 00:24	DTAA/PEV5758	PC-9577	Logout
SESSION-FILE-LOW-3292	24-04-2010 13:48	DTAA/OMQ6976	PC-2630	File Opened
SESSION-PASSWORD-MEDIUM-7669	01-04-2010 18:09	DTAA/YMI9044	PC-3944	Password Changed
SESSION-EMAIL-LOW-5094	06-04-2010 11:43	DTAA/ODQ4361	PC-2088	Email Sent
SESSION-PASSWORD-MEDIUM-8238	19-04-2010 14:03	DTAA/RXQ5807	PC-9090	Password Changed
SESSION-PASSWORD-MEDIUM-2687	23-04-2010 13:01	DTAA/PUV1595	PC-7459	Password Changed
SESSION-LOGIN-LOW-3739	16-04-2010 03:17	DTAA/WLN8711	PC-3025	Login Successful
SESSION-PASSWORD-MEDIUM-3185	21-04-2010 23:58	DTAA/NYI5084	PC-2630	Password Changed
SESSION-FILE-LOW-1385	24-04-2010 01:25	DTAA/YVH7263	PC-9493	File Opened
SESSION-EMAIL-LOW-2501	24-04-2010 03:52	DTAA/ELP5990	PC-6246	Email Sent
SESSION-PASSWORD-MEDIUM-8281	27-04-2010 20:25	DTAA/PEV5758	PC-7026	Password Changed
SESSION-PASSWORD-MEDIUM-8491	15-04-2010 17:46	DTAA/PYC2207	PC-3802	Password Changed
SESSION-EMAIL-LOW-3186	12-04-2010 21:54	DTAA/FIO8317	PC-6706	Email Sent
SESSION-EMAIL-LOW-4874	22-04-2010 16:35	DTAA/FIO8317	PC-3090	Email Sent
SESSION-LOGIN-LOW-7758	30-04-2010 07:49	DTAA/MYK1298	PC-2459	Login Successful
SESSION-PASSWORD-MEDIUM-3856	03-04-2010 13:03	DTAA/ZLP4084	PC-7537	Password Changed
SESSION-FILE-LOW-7083	24-04-2010 14:15	DTAA/OGL4599	PC-1669	File Opened
SESSION-PASSWORD-MEDIUM-6887	04-04-2010 15:58	DTAA/AUS9343	PC-1312	Password Changed
SESSION-FILE-LOW-2131	18-04-2010 00:06	DTAA/WZX7758	PC-3802	File Opened
SESSION-LOGIN-LOW-3264	11-04-2010 11:08	DTAA/BRH4303	PC-5543	Login Successful
SESSION-EMAIL-LOW-8243	22-04-2010 10:43	DTAA/RET4173	PC-9090	Email Sent
SESSION-PASSWORD-MEDIUM-1118	24-04-2010 19:46	DTAA/PJF3517	PC-5430	Password Changed
SESSION-LOGOUT-LOW-1757	12-04-2010 22:09	DTAA/WZX7758	PC-7353	Logout
SESSION-LOGOUT-LOW-2386	22-04-2010 17:13	DTAA/DNA1335	PC-3914	Logout
SESSION-EMAIL-LOW-2478	18-04-2010 23:28	DTAA/OGL4599	PC-3025	Email Sent
SESSION-PASSWORD-MEDIUM-2792	10-04-2010 19:58	DTAA/MDT8312	PC-2088	Password Changed
SESSION-LOGOUT-LOW-7805	17-04-2010 15:41	DTAA/YMI9044	PC-6335	Logout
SESSION-DATA-HIGH-6444	20-04-2010 11:51	DTAA/MZY8397	PC-1059	Data Exfiltration Attempt
SESSION-LOGOUT-LOW-3761	18-04-2010 17:58	DTAA/LEL4307	PC-9496	Logout
SESSION-LOGIN-LOW-7365	20-04-2010 12:50	DTAA/BHZ1136	PC-3802	Login Successful
SESSION-LOGOUT-LOW-6869	10-04-2010 12:36	DTAA/WZX7758	PC-4096	Logout
SESSION-EMAIL-LOW-6972	15-04-2010 14:52	DTAA/ROB6344	PC-5164	Email Sent
SESSION-PASSWORD-MEDIUM-2777	22-04-2010 22:19	DTAA/MVV7994	PC-4240	Password Changed
SESSION-PASSWORD-MEDIUM-6443	09-04-2010 21:21	DTAA/PYC2207	PC-9577	Password Changed
SESSION-LOGIN-LOW-5391	15-04-2010 05:05	DTAA/YYF1218	PC-4096	Login Successful
SESSION-LOGOUT-LOW-5300	26-04-2010 12:50	DTAA/YMI9044	PC-6706	Logout
SESSION-LOGIN-LOW-6256	14-04-2010 05:51	DTAA/UAZ9086	PC-3944	Login Successful
SESSION-PASSWORD-MEDIUM-9064	25-04-2010 04:36	DTAA/MVV7994	PC-7638	Password Changed
SESSION-PASSWORD-MEDIUM-2407	04-04-2010 00:59	DTAA/RKF2943	PC-9303	Password Changed
SESSION-PASSWORD-MEDIUM-6701	10-04-2010 21:35	DTAA/DGX1939	PC-9577	Password Changed
SESSION-EMAIL-LOW-2732	11-04-2010 19:50	DTAA/PJF3517	PC-2088	Email Sent
SESSION-FILE-LOW-3781	02-04-2010 09:33	DTAA/PJF3517	PC-4450	File Opened
SESSION-EMAIL-LOW-6579	17-04-2010 08:43	DTAA/IUR1741	PC-2121	Email Sent
SESSION-LOGOUT-LOW-6034	13-04-2010 03:22	DTAA/YMI9044	PC-8301	Logout
SESSION-FILE-LOW-2659	04-04-2010 20:57	DTAA/NYI5084	PC-1726	File Opened
SESSION-PASSWORD-MEDIUM-6119	20-04-2010 17:11	DTAA/LKF4396	PC-9200	Password Changed
SESSION-PASSWORD-MEDIUM-1547	29-04-2010 19:15	DTAA/DNA1335	PC-2770	Password Changed
SESSION-FILE-LOW-7704	09-04-2010 16:27	DTAA/PEV5758	PC-2630	File Opened
SESSION-LOGIN-LOW-6931	06-04-2010 02:17	DTAA/MYK1298	PC-1669	Login Successful
SESSION-PASSWORD-MEDIUM-3480	02-04-2010 06:45	DTAA/DGX1939	PC-5430	Password Changed
SESSION-FILE-LOW-9794	21-04-2010 16:28	DTAA/MVV7994	PC-6406	File Opened
SESSION-EMAIL-LOW-9346	27-04-2010 01:51	DTAA/PYC2207	PC-2630	Email Sent
SESSION-LOGOUT-LOW-1421	02-04-2010 19:23	DTAA/VSC6934	PC-1312	Logout
SESSION-LOGIN-LOW-8262	03-04-2010 05:25	DTAA/MDC5734	PC-7026	Login Successful
SESSION-FILE-LOW-5514	30-04-2010 20:52	DTAA/OGL4599	PC-4900	File Opened
SESSION-LOGIN-LOW-5859	16-04-2010 10:30	DTAA/DGX1939	PC-1669	Login Successful
SESSION-LOGOUT-LOW-7176	08-04-2010 03:24	DTAA/MDC5734	PC-8295	Logout
SESSION-LOGOUT-LOW-8245	15-04-2010 13:02	DTAA/ELP5990	PC-9090	Logout
SESSION-FILE-LOW-7891	06-04-2010 14:05	DTAA/MYK1298	PC-5363	File Opened
SESSION-PASSWORD-MEDIUM-5008	29-04-2010 01:59	DTAA/RKF2943	PC-2459	Password Changed
SESSION-LOGOUT-LOW-5078	20-04-2010 15:53	DTAA/EHR5221	PC-7537	Logout
SESSION-FILE-LOW-9507	14-04-2010 05:34	DTAA/IEN9832	PC-8301	File Opened
SESSION-ACCESS-HIGH-6841	10-04-2010 22:02	DTAA/FTL9380	PC-2770	Access to Restricted Folder
SESSION-LOGOUT-LOW-4551	02-04-2010 15:49	DTAA/WLN8711	PC-9200	Logout
SESSION-LOGIN-LOW-6790	24-04-2010 14:52	DTAA/RXQ5807	PC-7741	Login Successful
SESSION-LOGOUT-LOW-2933	12-04-2010 03:28	DTAA/HEL9963	PC-4096	Logout
SESSION-LOGOUT-LOW-3247	08-04-2010 04:01	DTAA/FLJ2242	PC-2630	Logout
SESSION-LOGOUT-LOW-3931	21-04-2010 20:26	DTAA/YMI9044	PC-9303	Logout
SESSION-PASSWORD-MEDIUM-8160	15-04-2010 02:33	DTAA/YVH7263	PC-7638	Password Changed
SESSION-EMAIL-LOW-3100	08-04-2010 08:27	DTAA/VSC6934	PC-4096	Email Sent
SESSION-LOGIN-LOW-4154	12-04-2010 21:56	DTAA/ELP5990	PC-7459	Login Successful
SESSION-PASSWORD-MEDIUM-5997	12-04-2010 04:31	DTAA/YVH7263	PC-8826	Password Changed
SESSION-FILE-LOW-6918	22-04-2010 12:35	DTAA/YVH7263	PC-6706	File Opened
SESSION-EMAIL-LOW-1530	29-04-2010 11:20	DTAA/SPF8256	PC-7026	Email Sent
SESSION-LOGOUT-LOW-7974	13-04-2010 22:48	DTAA/AUS9343	PC-8826	Logout
SESSION-EMAIL-LOW-4917	03-04-2010 02:32	DTAA/LEL4307	PC-2630	Email Sent
SESSION-LOGIN-LOW-4168	08-04-2010 08:56	DTAA/BRH4303	PC-1781	Login Successful
SESSION-FILE-LOW-4268	19-04-2010 19:08	DTAA/AUS9343	PC-6335	File Opened
SESSION-PASSWORD-MEDIUM-3009	26-04-2010 11:04	DTAA/XTE1549	PC-8301	Password Changed
SESSION-FILE-LOW-8944	27-04-2010 15:47	DTAA/SPF8256	PC-4450	File Opened
SESSION-LOGIN-LOW-3519	02-04-2010 00:48	DTAA/BCF7710	PC-8074	Login Successful
SESSION-LOGIN-LOW-6672	22-04-2010 15:49	DTAA/FTL9380	PC-8295	Login Successful
SESSION-LOGIN-LOW-7903	07-04-2010 21:02	DTAA/VBU5686	PC-9303	Login Successful
SESSION-LOGOUT-LOW-8621	16-04-2010 01:29	DTAA/FTL9380	PC-8295	Logout
SESSION-LOGOUT-LOW-2359	21-04-2010 00:06	DTAA/FIO8317	PC-4450	Logout
SESSION-EMAIL-LOW-1319	10-04-2010 10:06	DTAA/MVV7994	PC-9496	Email Sent
SESSION-PASSWORD-MEDIUM-2073	01-04-2010 16:59	DTAA/DGX1939	PC-2630	Password Changed
SESSION-LOGOUT-LOW-4604	30-04-2010 13:21	DTAA/XYD5525	PC-4096	Logout
SESSION-EMAIL-LOW-1339	28-04-2010 23:03	DTAA/FTL9380	PC-4900	Email Sent
SESSION-PASSWORD-MEDIUM-2359	21-04-2010 09:36	DTAA/ELP5990	PC-4900	Password Changed
SESSION-LOGIN-LOW-7815	16-04-2010 16:44	DTAA/XYD5525	PC-7353	Login Successful
SESSION-LOGIN-LOW-6642	18-04-2010 06:27	DTAA/WLN8711	PC-7557	Login Successful
SESSION-PASSWORD-MEDIUM-6469	09-04-2010 11:29	DTAA/MZY8397	PC-6335	Password Changed
SESSION-LOGIN-LOW-2542	01-04-2010 15:25	DTAA/JRU9262	PC-7557	Login Successful
SESSION-FILE-LOW-1486	05-04-2010 17:32	DTAA/ROB6344	PC-9090	File Opened
SESSION-LOGOUT-LOW-4099	02-04-2010 22:06	DTAA/RXQ5807	PC-5543	Logout
SESSION-LOGOUT-LOW-6660	24-04-2010 08:28	DTAA/PYC2207	PC-7741	Logout
SESSION-LOGIN-LOW-2688	12-04-2010 18:31	DTAA/LEL4307	PC-5543	Login Successful
SESSION-PASSWORD-MEDIUM-6789	17-04-2010 00:29	DTAA/HEL9963	PC-3944	Password Changed
SESSION-PASSWORD-MEDIUM-5599	15-04-2010 08:35	DTAA/PUV1595	PC-7537	Password Changed
SESSION-EMAIL-LOW-3092	21-04-2010 23:43	DTAA/MZY8397	PC-7741	Email Sent
SESSION-LOGIN-LOW-4775	13-04-2010 20:02	DTAA/RKF2943	PC-5164	Login Successful
SESSION-FILE-LOW-2849	30-04-2010 03:57	DTAA/OGL4599	PC-2088	File Opened
SESSION-PASSWORD-MEDIUM-3922	27-04-2010 19:54	DTAA/WZX7758	PC-4450	Password Changed
SESSION-PASSWORD-MEDIUM-4706	13-04-2010 19:39	DTAA/OGZ7278	PC-5164	Password Changed
SESSION-LOGOUT-LOW-1184	02-04-2010 23:45	DTAA/YMI9044	PC-6870	Logout
SESSION-LOGOUT-LOW-4586	02-04-2010 18:37	DTAA/BCF7710	PC-6406	Logout
SESSION-LOGOUT-LOW-8014	20-04-2010 13:24	DTAA/SPF8256	PC-9200	Logout
SESSION-EMAIL-LOW-5234	14-04-2010 21:05	DTAA/YVH7263	PC-9556	Email Sent
SESSION-LOGOUT-LOW-6329	03-04-2010 01:43	DTAA/LKF4396	PC-9090	Logout
SESSION-EMAIL-LOW-5593	06-04-2010 09:29	DTAA/MVV7994	PC-8074	Email Sent
SESSION-LOGIN-LOW-8666	14-04-2010 11:55	DTAA/RXQ5807	PC-3090	Login Successful
SESSION-LOGIN-LOW-6946	13-04-2010 21:01	DTAA/MCU7598	PC-9090	Login Successful
SESSION-FILE-LOW-9140	14-04-2010 16:44	DTAA/BCF7710	PC-7026	File Opened
SESSION-LOGIN-LOW-7175	21-04-2010 21:41	DTAA/UAZ9086	PC-9303	Login Successful
SESSION-LOGIN-LOW-6618	03-04-2010 13:13	DTAA/PJF3517	PC-6706	Login Successful
SESSION-FILE-LOW-8634	08-04-2010 17:43	DTAA/BHZ1136	PC-5164	File Opened
SESSION-FILE-LOW-1291	30-04-2010 22:28	DTAA/DNA1335	PC-9493	File Opened
SESSION-LOGIN-LOW-2030	13-04-2010 17:45	DTAA/AUS9343	PC-5543	Login Successful
SESSION-LOGIN-LOW-3785	01-04-2010 16:03	DTAA/RXQ5807	PC-7353	Login Successful
SESSION-EMAIL-LOW-5778	19-04-2010 04:32	DTAA/BCF7710	PC-1059	Email Sent
SESSION-PASSWORD-MEDIUM-8878	22-04-2010 01:51	DTAA/MYK1298	PC-9496	Password Changed
SESSION-FILE-LOW-3981	04-04-2010 18:41	DTAA/VLN8678	PC-1312	File Opened
SESSION-PASSWORD-MEDIUM-8848	24-04-2010 20:20	DTAA/BHZ1136	PC-2088	Password Changed
SESSION-PASSWORD-MEDIUM-3736	29-04-2010 23:07	DTAA/PJF3517	PC-8826	Password Changed
SESSION-LOGOUT-LOW-4453	03-04-2010 17:56	DTAA/ROB6344	PC-3025	Logout
SESSION-PASSWORD-MEDIUM-3471	21-04-2010 20:34	DTAA/NYI5084	PC-8074	Password Changed
SESSION-DATA-HIGH-3116	18-04-2010 14:40	DTAA/RET4173	PC-5430	Data Exfiltration Attempt
SESSION-FILE-LOW-1919	27-04-2010 22:18	DTAA/ZLP4084	PC-3944	File Opened
SESSION-EMAIL-LOW-7456	29-04-2010 18:50	DTAA/BRH4303	PC-8826	Email Sent
SESSION-EMAIL-LOW-3082	02-04-2010 16:44	DTAA/RKF2943	PC-4096	Email Sent
SESSION-LOGOUT-LOW-3744	25-04-2010 09:42	DTAA/BRH4303	PC-9577	Logout
SESSION-FILE-LOW-1758	28-04-2010 18:07	DTAA/DFF5013	PC-4240	File Opened
SESSION-PRIVILEGE-HIGH-1445	19-04-2010 08:44	DTAA/FLJ2242	PC-1726	Privilege Escalation Detected
SESSION-EMAIL-LOW-6161	12-04-2010 17:31	DTAA/PJF3517	PC-7459	Email Sent
SESSION-PASSWORD-MEDIUM-4909	18-04-2010 04:41	DTAA/XYD5525	PC-8074	Password Changed
SESSION-LOGOUT-LOW-4745	04-04-2010 22:01	DTAA/WLN8711	PC-1669	Logout
SESSION-EMAIL-LOW-6241	17-04-2010 17:01	DTAA/ELP5990	PC-4450	Email Sent
SESSION-LOGOUT-LOW-2603	04-04-2010 19:43	DTAA/DFF5013	PC-6870	Logout
SESSION-FILE-LOW-5883	25-04-2010 21:31	DTAA/ROB6344	PC-3025	File Opened
SESSION-PASSWORD-MEDIUM-7868	04-04-2010 16:12	DTAA/DFF5013	PC-9200	Password Changed
SESSION-LOGIN-LOW-9087	10-04-2010 06:42	DTAA/OMQ6976	PC-1726	Login Successful
SESSION-LOGOUT-LOW-4951	24-04-2010 18:17	DTAA/ZLP4084	PC-3090	Logout
SESSION-LOGOUT-LOW-9252	26-04-2010 10:43	DTAA/SPF8256	PC-1059	Logout
SESSION-PASSWORD-MEDIUM-7845	19-04-2010 04:19	DTAA/MYK1298	PC-3090	Password Changed
SESSION-LOGOUT-LOW-4931	30-04-2010 22:54	DTAA/XYD5525	PC-7638	Logout
SESSION-LOGIN-LOW-7342	16-04-2010 12:11	DTAA/MDT8312	PC-8301	Login Successful
SESSION-EMAIL-LOW-7222	08-04-2010 01:33	DTAA/YVH7263	PC-6706	Email Sent
SESSION-LOGOUT-LOW-8094	20-04-2010 01:58	DTAA/BRH4303	PC-8295	Logout
SESSION-ACCESS-HIGH-9010	02-04-2010 16:02	DTAA/DNA1335	PC-9493	Access to Restricted Folder
SESSION-LOGOUT-LOW-9997	22-04-2010 11:28	DTAA/MYK1298	PC-1059	Logout
SESSION-LOGOUT-LOW-4915	25-04-2010 12:00	DTAA/JRU9262	PC-9090	Logout
SESSION-LOGIN-LOW-8824	03-04-2010 23:36	DTAA/PEV5758	PC-1781	Login Successful
SESSION-LOGOUT-LOW-9279	27-04-2010 11:46	DTAA/RKF2943	PC-9090	Logout
SESSION-LOGOUT-LOW-3296	27-04-2010 11:12	DTAA/XTE1549	PC-4450	Logout
SESSION-PASSWORD-MEDIUM-3335	30-04-2010 10:19	DTAA/MVV7994	PC-4900	Password Changed
SESSION-PASSWORD-MEDIUM-4171	25-04-2010 21:34	DTAA/YYF1218	PC-5430	Password Changed
SESSION-PASSWORD-MEDIUM-6664	15-04-2010 13:23	DTAA/VLN8678	PC-1312	Password Changed
SESSION-EMAIL-LOW-7896	13-04-2010 04:34	DTAA/BRH4303	PC-1669	Email Sent
SESSION-EMAIL-LOW-8319	24-04-2010 07:52	DTAA/PUV1595	PC-6246	Email Sent
SESSION-FILE-LOW-3812	12-04-2010 02:46	DTAA/FTL9380	PC-5543	File Opened
SESSION-EMAIL-LOW-7043	30-04-2010 13:35	DTAA/UAZ9086	PC-2459	Email Sent
SESSION-LOGIN-LOW-9650	17-04-2010 05:19	DTAA/MVV7994	PC-5860	Login Successful
SESSION-EMAIL-LOW-9646	30-04-2010 23:34	DTAA/PJF3517	PC-8295	Email Sent
SESSION-FILE-LOW-6489	03-04-2010 16:00	DTAA/YMI9044	PC-6246	File Opened
SESSION-PASSWORD-MEDIUM-2939	19-04-2010 08:21	DTAA/BCF7710	PC-9303	Password Changed
SESSION-FILE-LOW-3003	13-04-2010 09:16	DTAA/LKF4396	PC-2088	File Opened
SESSION-MULTIPLE-MEDIUM-2431	02-04-2010 10:50	DTAA/WLN8711	PC-8301	Multiple Failed Login Attempts
SESSION-LOGIN-LOW-1601	21-04-2010 04:23	DTAA/FLJ2242	PC-4450	Login Successful
SESSION-EMAIL-LOW-2629	17-04-2010 04:16	DTAA/LEL4307	PC-2459	Email Sent
SESSION-LOGOUT-LOW-2753	23-04-2010 01:13	DTAA/PEV5758	PC-7353	Logout
SESSION-LOGOUT-LOW-9921	10-04-2010 14:57	DTAA/UAZ9086	PC-7353	Logout
SESSION-PASSWORD-MEDIUM-1296	09-04-2010 08:10	DTAA/XTE1549	PC-2088	Password Changed
SESSION-LOGIN-LOW-4330	01-05-2010 06:09	DTAA/ROB6344	PC-1312	Login Successful
SESSION-EMAIL-LOW-9873	09-04-2010 19:57	DTAA/ODQ4361	PC-7459	Email Sent
SESSION-LOGIN-LOW-1167	06-04-2010 08:20	DTAA/OGL4599	PC-9303	Login Successful
SESSION-LOGIN-LOW-9750	15-04-2010 05:50	DTAA/MCU7598	PC-2088	Login Successful
SESSION-SUSPICIOUS-MEDIUM-3882	08-04-2010 14:58	DTAA/MZY8397	PC-9493	Suspicious Login from Foreign IP
SESSION-LOGIN-LOW-7192	13-04-2010 22:05	DTAA/MYK1298	PC-9493	Login Successful
SESSION-FILE-LOW-7823	30-04-2010 21:37	DTAA/MDC5734	PC-9577	File Opened
SESSION-EMAIL-LOW-1068	21-04-2010 10:32	DTAA/EHR5221	PC-9577	Email Sent
SESSION-EMAIL-LOW-9036	03-04-2010 13:34	DTAA/HEL9963	PC-6406	Email Sent
SESSION-PASSWORD-MEDIUM-3167	25-04-2010 18:50	DTAA/LEL4307	PC-4900	Password Changed
SESSION-PASSWORD-MEDIUM-4601	19-04-2010 12:00	DTAA/ELP5990	PC-4450	Password Changed
SESSION-LOGOUT-LOW-2695	25-04-2010 14:52	DTAA/UAZ9086	PC-3944	Logout
SESSION-FILE-LOW-1056	26-04-2010 09:11	DTAA/VSC6934	PC-9556	File Opened
SESSION-PASSWORD-MEDIUM-3299	26-04-2010 15:14	DTAA/LKF4396	PC-6335	Password Changed
SESSION-EMAIL-LOW-2363	27-04-2010 15:17	DTAA/YYF1218	PC-3802	Email Sent
SESSION-EMAIL-LOW-5334	30-04-2010 11:41	DTAA/PEV5758	PC-1312	Email Sent
SESSION-FILE-LOW-2015	21-04-2010 14:56	DTAA/PJF3517	PC-6246	File Opened
SESSION-FILE-LOW-5745	26-04-2010 11:16	DTAA/RET4173	PC-8301	File Opened
SESSION-SUSPICIOUS-MEDIUM-8376	15-04-2010 02:57	DTAA/XTE1549	PC-9493	Suspicious Login from Foreign IP
SESSION-PASSWORD-MEDIUM-2902	26-04-2010 04:36	DTAA/FTL9380	PC-2770	Password Changed
SESSION-LOGOUT-LOW-3773	04-04-2010 11:09	DTAA/PJF3517	PC-7353	Logout
SESSION-EMAIL-LOW-6052	22-04-2010 14:23	DTAA/MCU7598	PC-5221	Email Sent
SESSION-LOGIN-LOW-8623	01-04-2010 19:28	DTAA/WLN8711	PC-2088	Login Successful
SESSION-LOGIN-LOW-6888	21-04-2010 06:18	DTAA/MVV7994	PC-6706	Login Successful
SESSION-EMAIL-LOW-4680	18-04-2010 16:47	DTAA/MZY8397	PC-7026	Email Sent
SESSION-LOGOUT-LOW-5719	01-04-2010 22:49	DTAA/MDC5734	PC-8826	Logout
SESSION-PASSWORD-MEDIUM-6479	13-04-2010 21:59	DTAA/ELP5990	PC-1669	Password Changed
SESSION-FILE-LOW-6411	21-04-2010 19:27	DTAA/XYD5525	PC-3090	File Opened
SESSION-PRIVILEGE-HIGH-5008	24-04-2010 17:19	DTAA/VSC6934	PC-9303	Privilege Escalation Detected
SESSION-LOGIN-LOW-3866	21-04-2010 21:41	DTAA/RKF2943	PC-6406	Login Successful
SESSION-EMAIL-LOW-4278	29-04-2010 18:46	DTAA/WZX7758	PC-9090	Email Sent
SESSION-LOGIN-LOW-6751	18-04-2010 06:42	DTAA/VSC6934	PC-7537	Login Successful
SESSION-LOGIN-LOW-8733	16-04-2010 03:23	DTAA/UAZ9086	PC-9090	Login Successful
SESSION-FILE-LOW-6562	25-04-2010 11:35	DTAA/PEV5758	PC-5543	File Opened
SESSION-LOGOUT-LOW-1713	04-04-2010 06:24	DTAA/MCU7598	PC-3090	Logout
SESSION-LOGIN-LOW-3997	30-04-2010 15:12	DTAA/VSC6934	PC-6246	Login Successful
SESSION-PASSWORD-MEDIUM-7925	01-04-2010 11:21	DTAA/FTL9380	PC-1669	Password Changed
SESSION-PASSWORD-MEDIUM-7870	30-04-2010 15:03	DTAA/FTL9380	PC-8295	Password Changed
SESSION-PASSWORD-MEDIUM-1804	28-04-2010 13:22	DTAA/MDT8312	PC-8826	Password Changed
SESSION-LOGIN-LOW-9938	25-04-2010 04:06	DTAA/XTE1549	PC-7741	Login Successful
SESSION-EMAIL-LOW-7982	18-04-2010 09:24	DTAA/PEV5758	PC-9493	Email Sent
SESSION-FILE-LOW-6465	28-04-2010 05:13	DTAA/VBU5686	PC-4450	File Opened
SESSION-LOGIN-LOW-3720	12-04-2010 13:14	DTAA/MZY8397	PC-1669	Login Successful
SESSION-ACCESS-HIGH-9728	15-04-2010 20:17	DTAA/VSC6934	PC-3914	Access to Restricted Folder
SESSION-EMAIL-LOW-4963	22-04-2010 21:29	DTAA/WZX7758	PC-9577	Email Sent
SESSION-EMAIL-LOW-3821	23-04-2010 12:42	DTAA/EHR5221	PC-4096	Email Sent
SESSION-PASSWORD-MEDIUM-3742	19-04-2010 05:41	DTAA/ELP5990	PC-3090	Password Changed
SESSION-LOGIN-LOW-3746	17-04-2010 07:47	DTAA/WZX7758	PC-6870	Login Successful
SESSION-LOGOUT-LOW-3664	16-04-2010 16:15	DTAA/MVV7994	PC-9493	Logout
SESSION-LOGOUT-LOW-9869	07-04-2010 14:02	DTAA/DGX1939	PC-2770	Logout
SESSION-FILE-LOW-5978	10-04-2010 01:40	DTAA/RXQ5807	PC-9556	File Opened
SESSION-FILE-LOW-5472	14-04-2010 00:42	DTAA/JRU9262	PC-9577	File Opened
SESSION-FILE-LOW-4532	23-04-2010 09:08	DTAA/HEL9963	PC-7638	File Opened
SESSION-ACCESS-HIGH-6434	12-04-2010 18:52	DTAA/VLN8678	PC-6706	Access to Restricted Folder
SESSION-LOGOUT-LOW-5024	22-04-2010 14:10	DTAA/UAZ9086	PC-3944	Logout
SESSION-PASSWORD-MEDIUM-8205	23-04-2010 08:43	DTAA/MCU7598	PC-6406	Password Changed
SESSION-LOGIN-LOW-7061	30-04-2010 17:30	DTAA/ROB6344	PC-7537	Login Successful
SESSION-FILE-LOW-4143	01-04-2010 23:31	DTAA/OGZ7278	PC-5543	File Opened
SESSION-FILE-LOW-6327	17-04-2010 21:39	DTAA/RKF2943	PC-4481	File Opened
SESSION-LOGOUT-LOW-3293	01-05-2010 06:11	DTAA/MCU7598	PC-6870	Logout
SESSION-FILE-LOW-9398	23-04-2010 19:20	DTAA/MDT8312	PC-6406	File Opened
